ResourceName,AssetType,ProjectID,Region,FullResourcePath
system:controller:resource-claim-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:resource-claim-controller
system:controller:resourcequota-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:resourcequota-controller
system:controller:root-ca-cert-publisher,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:root-ca-cert-publisher
system:controller:route-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:route-controller
system:controller:selinux-warning-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:selinux-warning-controller
system:controller:service-account-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:service-account-controller
system:controller:service-cidrs-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:service-cidrs-controller
system:controller:service-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:service-controller
system:controller:statefulset-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:statefulset-controller
system:controller:ttl-after-finished-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:ttl-after-finished-controller
system:controller:ttl-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:ttl-controller
system:controller:validatingadmissionpolicy-status-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:validatingadmissionpolicy-status-controller
system:controller:volumeattributesclass-protection-controller,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:controller:volumeattributesclass-protection-controller
system:discovery,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:discovery
system:gcp-controller-manager,rbac.authorization.k8s.io/ClusterRole,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterroles/system:gcp-controller-manager
